created_at,text
Thu May 04 12:14:17 +0000 2017,@PhillipsBecca Do you seriously have the Zika virus or something?
Thu May 04 12:15:17 +0000 2017,Combating #Zika and Future Threats #GrandChallenge via @USAID https://t.co/2m2qduPCFP https://t.co/g2170nM1Ev
Thu May 04 12:15:30 +0000 2017,Zika outbreak in U.S. could cost $1.2 billion https://t.co/3zVM5bElEa
Thu May 04 12:16:12 +0000 2017,RT @Drugscom: Zika Epidemic in U.S. Could Be a Costly Scenario - https://t.co/WUTPn1ZEGo
Thu May 04 12:16:16 +0000 2017,RT @Drugscom: Cheap Test Might Pinpoint Where Zika Mosquitoes Lurk - https://t.co/OJaN2BM5LL
Thu May 04 12:16:44 +0000 2017,Zika outbreak in U.S. could cost $1.2 billion https://t.co/gi5Itn4axU https://t.co/oXe6uQYYNf
Thu May 04 12:19:09 +0000 2017,Zika outbreak in U.S. could cost $1.2 billion https://t.co/Lf3tY280oS https://t.co/qqyGzwogjI
Thu May 04 12:19:37 +0000 2017,RT @RealJamesWoods: Zika fight: Bacteria-laden mosquitoes unleashed in Florida to combat virus / What could possibly go wrong? EndOfDays ht…
Thu May 04 12:20:57 +0000 2017,@original_sgnp @introvertedwife Some person dying of Zika will get his friends to catapult his corpse onto the Kochs' doorstep.
Thu May 04 12:23:07 +0000 2017,RT @23andMe: The game is on! CRISPR's Sherlock may be DNA's newest diagnostic detective.🕵️ https://t.co/TEv25BD6VL
Thu May 04 12:23:20 +0000 2017,RT @RealJamesWoods: Zika fight: Bacteria-laden mosquitoes unleashed in Florida to combat virus / What could possibly go wrong? EndOfDays ht…
Thu May 04 12:23:28 +0000 2017,Zika fight: Bacteria-laden mosquitoes unleashed in Florida to combat virus | https://t.co/Dela1x8XJG
Thu May 04 12:24:10 +0000 2017,"Zika outbreak in U.S. could cost $1.2 billion https://t.co/bn88BihOjx — Viral Linkz (virallinkz) May 4, 2017"
Thu May 04 12:24:35 +0000 2017,"@geertwilderspvv Dear Marine, Wilders is like the Zika virus which is trying to invade the world. Join the disinfec… https://t.co/id7MdEKSVM"
Thu May 04 12:24:55 +0000 2017,ohhh… holding my breath😋👅 https://t.co/qKRATTxZPv
Thu May 04 12:25:04 +0000 2017,"Researchers identify potential #Zika virus target, report from @embojournal https://t.co/kIiRsaJroY"
Thu May 04 12:25:36 +0000 2017,#prnewswire  Zika Care Connect website offers families access to medical specialists https://t.co/ln8PsTkA0B
Thu May 04 12:26:20 +0000 2017,NovaLisa #Zika Virus IgG capture #ELISA assay for the qualitative detection of Zika virus specific IgG in serum/plasma samples CE marked
Thu May 04 12:29:04 +0000 2017,RT @RealJamesWoods: Zika fight: Bacteria-laden mosquitoes unleashed in Florida to combat virus / What could possibly go wrong? EndOfDays ht…
Thu May 04 12:29:16 +0000 2017,RT @foxandfriends: Zika fight: Bacteria-laden mosquitoes unleashed in Florida to combat virus https://t.co/j375QSiaHy
Thu May 04 12:30:29 +0000 2017,Pregnant women who travel or live an area w/ #Zika should be tested even if they do not have symptoms. #ZAPzika https://t.co/qSfW9hwXkG
Thu May 04 12:30:28 +0000 2017,Pregnant women who travel or live an area w/ #Zika should be tested even if they do not have symptoms. #ZAPzika https://t.co/hQZAJkZJCT
Thu May 04 12:32:41 +0000 2017,RT @wbaltv11: Suspected Zika case puts Ohio neighborhood on mosquito alert https://t.co/kzvCuS5Hn5 https://t.co/MoHi4uxakA
Thu May 04 12:33:57 +0000 2017,RT @CDCtravel: A1: Check for your travel destination with CDC’s interactive #Zika map https://t.co/LnnxzGzbaD #ZAPzika https://t.co/ypoal7Z…
Thu May 04 12:34:07 +0000 2017,wow just look at this😍😚 https://t.co/5zKdBTOKSh
Thu May 04 12:35:03 +0000 2017,@bjdickmayhew that's like saying a vaccine for Zika should cost a million dollars.
Thu May 04 12:35:10 +0000 2017,RT @foxandfriends: Zika fight: Bacteria-laden mosquitoes unleashed in Florida to combat virus https://t.co/j375QSiaHy
Thu May 04 12:36:27 +0000 2017,".@QVegas Zika in Miami, Justin Bieber, New Russian DNC Hack, Chris Cuomo, Seth Meyers: HOT LINKS #Business #LGBT https://t.co/qX6F6qE9pb"
Thu May 04 12:38:28 +0000 2017,RT @RealJamesWoods: Zika fight: Bacteria-laden mosquitoes unleashed in Florida to combat virus / What could possibly go wrong? EndOfDays ht…
Thu May 04 12:38:33 +0000 2017,RT @RealJamesWoods: Zika fight: Bacteria-laden mosquitoes unleashed in Florida to combat virus / What could possibly go wrong? EndOfDays ht…
Thu May 04 12:38:42 +0000 2017,RT @ClindiaB: NovaLisa #Zika Virus IgG capture #ELISA assay for the qualitative detection of Zika virus specific IgG in serum/plasma sample…
Thu May 04 12:38:47 +0000 2017,RT @FoxNews: Zika fight: Bacteria-laden mosquitoes unleashed in Florida to combat virus  https://t.co/G0TjBJbFEH https://t.co/OFomULpaTF
Thu May 04 12:38:50 +0000 2017,RT @RealJamesWoods: Zika fight: Bacteria-laden mosquitoes unleashed in Florida to combat virus / What could possibly go wrong? EndOfDays ht…
Thu May 04 12:39:35 +0000 2017,@Wildfang135 @CillizzaCNN @lovealaska1105 It rhymes with Zika. Bing Rymes offspring
Thu May 04 12:39:35 +0000 2017,"Testing for Zika virus: There's an app for that! #generaltechnology #feedly #innovation #science... https://t.co/TQhr2VMPBk"
Thu May 04 12:40:04 +0000 2017,RT @FoxNews: Zika fight: Bacteria-laden mosquitoes unleashed in Florida to combat virus  https://t.co/G0TjBJbFEH https://t.co/OFomULpaTF
Thu May 04 12:41:11 +0000 2017,RT @RealJamesWoods: Zika fight: Bacteria-laden mosquitoes unleashed in Florida to combat virus / What could possibly go wrong? EndOfDays ht…
Thu May 04 12:41:31 +0000 2017,RT @RealJamesWoods: Zika fight: Bacteria-laden mosquitoes unleashed in Florida to combat virus / What could possibly go wrong? EndOfDays ht…
Thu May 04 12:42:41 +0000 2017,"Dang, I'd better call my brother and get some Zombie survival weapons and supplies. https://t.co/IN49PFEh0F"
Thu May 04 12:42:46 +0000 2017,The latest The Emergency Management Daily! https://t.co/8vbPxpDL3y Thanks to @ISCRAM #amr #zika
Thu May 04 12:43:00 +0000 2017,Computer model developed to assess risk of a #Zika #epidemic in real-time https://t.co/9dTyE1vFI6
Thu May 04 12:43:03 +0000 2017,"RT @sbtbt: @peac4love @akrivipol The artist was a seer. This mosquito transmits dengue and zika in Brazil.It attacks the brain https://t.c…"
Thu May 04 12:43:21 +0000 2017,#VirusesRUs Viruses might be responsible for yet another major biological invention! https://t.co/ZavAPGEl5H
Thu May 04 12:43:24 +0000 2017,"Zika prep confirms microcephaly and FASD link - MJA InSight 16, 1 May 2017 | doctorportal https://t.co/Ny6NXXRR4a"
Thu May 04 12:43:30 +0000 2017,"Zika prep confirms microcephaly and FASD link - MJA InSight 16, 1 May 2017 | doctorportal https://t.co/txjB0e81Z2"
Thu May 04 12:43:31 +0000 2017,Computer model developed to assess risk of a #Zika #epidemic in real-time https://t.co/9dTyE1e4Qy
Thu May 04 12:43:38 +0000 2017,RT @CDCgov: A7. Pregnant women who travel or live an area w/ #Zika travel notice should be tested even if they do not have symp… 
Thu May 04 12:44:13 +0000 2017,RT @RealJamesWoods: Zika fight: Bacteria-laden mosquitoes unleashed in Florida to combat virus / What could possibly go wrong? EndOfDays ht…
Thu May 04 12:45:11 +0000 2017,RT @AllHandsDotNet: The latest The Emergency Management Daily! https://t.co/8vbPxpDL3y Thanks to @ISCRAM #amr #zika
Thu May 04 12:45:20 +0000 2017,RT @ClindiaB: NovaLisa #Zika Virus IgG capture #ELISA assay for the qualitative detection of Zika virus specific IgG in serum/plasma sample…
Thu May 04 12:45:47 +0000 2017,@itsmepanda1 @Plasticdoe @AngelasGardenA @EMcCra2 @AustBastard @SuzieQT11 @toppediatrician @AndersonzTake… https://t.co/uLkIe64bXH
Thu May 04 12:46:19 +0000 2017,"Researchers advance low-cost, low-tech Zika virus surveillance tool https://t.co/u2uYnemu6U #SEO #SEM https://t.co/dBMcY0HdUp"
Thu May 04 12:46:37 +0000 2017,RT @Zika_Miami: #ALARMING: #Zika Virus returns in #Miami... https://t.co/mc99QxQIuB via @CDCgov
Thu May 04 12:46:43 +0000 2017,RT @RealJamesWoods: Zika fight: Bacteria-laden mosquitoes unleashed in Florida to combat virus / What could possibly go wrong? EndOfDays ht…
Thu May 04 12:47:12 +0000 2017,RT @RealJamesWoods: Zika fight: Bacteria-laden mosquitoes unleashed in Florida to combat virus / What could possibly go wrong? EndOfDays ht…
Thu May 04 12:47:24 +0000 2017,RT @IDHubFSG: Computer model developed to assess risk of a #Zika #epidemic in real-time https://t.co/9dTyE1e4Qy
Thu May 04 12:47:36 +0000 2017,RT @RealJamesWoods: Zika fight: Bacteria-laden mosquitoes unleashed in Florida to combat virus / What could possibly go wrong? EndOfDays ht…
Thu May 04 12:48:18 +0000 2017,"@RealJamesWoods Zika virus is a hoax. What are they doing to us?? Big pharma somewhere."
Thu May 04 12:48:20 +0000 2017,"RT @sbtbt: @peac4love @akrivipol The artist was a seer. This mosquito transmits dengue and zika in Brazil.It attacks the brain https://t.c…"
Thu May 04 12:48:21 +0000 2017,ahh.. that awesome 👅 https://t.co/NHJgZCOpgr
Thu May 04 12:48:23 +0000 2017,"RT @harbin_pauli: @RealJamesWoods Zika virus is a hoax. What are they doing to us?? Big pharma somewhere."
Thu May 04 12:48:38 +0000 2017,RT @foxandfriends: Zika fight: Bacteria-laden mosquitoes unleashed in Florida to combat virus https://t.co/j375QSiaHy
Thu May 04 12:48:49 +0000 2017,Can anyone else see this going bad??? Antibiotic resistant bacteria illnesses??? Crazy!!!! https://t.co/8Y3Jg5rxWb
Thu May 04 12:49:07 +0000 2017,Cost of Zika outbreak in the United States could be high https://t.co/hJ5ry7XwnA
Thu May 04 12:49:38 +0000 2017,Zika virus persists in the central nervous system and lymph nodes of Rhesus monkeys - Medical News Today https://t.co/xAcY2ftNbm
Thu May 04 12:50:20 +0000 2017,No #Zika detected in Florida so far this year https://t.co/IgBUmp6YdD
Thu May 04 12:50:28 +0000 2017,Zika fight: Bacteria-laden mosquitoes unleashed in Florida to combat virus - Fox News https://t.co/YIhcxQylO5
Thu May 04 12:50:29 +0000 2017,Zika fight: Bacteria-laden mosquitoes unleashed in Florida to combat virus - Fox News https://t.co/rTguTwX5ih
Thu May 04 12:50:41 +0000 2017,RT @FoxNews: Zika fight: Bacteria-laden mosquitoes unleashed in Florida to combat virus  https://t.co/G0TjBJbFEH https://t.co/OFomULpaTF
Thu May 04 12:53:24 +0000 2017,My mother still goin around saying every mosquito got Zika lmao
Thu May 04 12:53:38 +0000 2017,Zika continues to be a threat to pregnancies in the U.S. https://t.co/5nAaoAJFKw
Thu May 04 12:57:02 +0000 2017,RT @CDCgov: A7 Testing is recommended for anyone exposed to #Zika and who has symptoms. https://t.co/yCZPTavuGR #ZAPzika
Thu May 04 12:57:50 +0000 2017,With Zika in the sky?
Thu May 04 12:58:06 +0000 2017,RT @SurvivorMed: Zika 101 What We Know So Far About The Zika Virus  https://t.co/gcEwGQe5xc
Thu May 04 12:58:48 +0000 2017,RT @HeidiMurkoff: So important:use a condom if you or your partner has traveled to an area with a Zika travel notice-even if you've had no…
Thu May 04 13:00:08 +0000 2017,#CureTheBite #ZikaCured #Mecklenburg County officials want to prevent the mosquito-borne Zika virus in #Charlotte https://t.co/N84gznzVT6
Thu May 04 13:00:08 +0000 2017,Twin babies—identical and fraternal—hold clues for researchers studying the Zika virus. https://t.co/QGb57s9pxA
Thu May 04 13:00:41 +0000 2017,The potential economic burden of Zika in the continental United States https://t.co/1xE7HQDUjl
Thu May 04 13:00:55 +0000 2017,RT @VBIVaccines: One in ten pregnant women with #Zika in the U.S. have babies with birth defects says new @CDCgov research: https://t.co/Vu…
Thu May 04 13:01:10 +0000 2017,"If you plan to delay pregnancy b/c of #Zika, talk with your health provider to discuss the best birth control methods for you. #Zapzika"
Thu May 04 13:01:10 +0000 2017,"If you plan to delay pregnancy b/c of #Zika, talk with your health provider to discuss the best birth control methods for you. #Zapzika"
Thu May 04 13:02:25 +0000 2017,@RealJamesWoods The scientist puts the test tube up to her mouth and blows the buggers out! Don't burp child! You might become Zika Girl!
Thu May 04 13:02:27 +0000 2017,RT @CDCgov: #Zika primarily spreads through bites from infected mosquitoes. You can also get Zika through sex. Learn more.… 
Thu May 04 13:03:04 +0000 2017,RT @RealJamesWoods: Zika fight: Bacteria-laden mosquitoes unleashed in Florida to combat virus / What could possibly go wrong? EndOfDays ht…
Thu May 04 13:03:30 +0000 2017,RT @RealJamesWoods: Zika fight: Bacteria-laden mosquitoes unleashed in Florida to combat virus / What could possibly go wrong? EndOfDays ht…
Thu May 04 13:03:44 +0000 2017,#PregnancyandChildbirth #Tropicaldiseases Researchers Identify Potential Zika Virus Target: New research provides… https://t.co/R63XAw5GOB
Thu May 04 13:04:19 +0000 2017,"RT @ComptonCreekMAD: What scientists have learned about the disease in off-season, where #Zika is spreading now &amp; how 2 protect yourself ht…"
Thu May 04 13:04:39 +0000 2017,RT @RealJamesWoods: Zika fight: Bacteria-laden mosquitoes unleashed in Florida to combat virus / What could possibly go wrong? EndOfDays ht…
Thu May 04 13:05:04 +0000 2017,RT @RealJamesWoods: Zika fight: Bacteria-laden mosquitoes unleashed in Florida to combat virus / What could possibly go wrong? EndOfDays ht…
Thu May 04 13:05:49 +0000 2017,RT @neuroscience: #Open Access New from WIREs Developmental Biology: Potential mechanisms of Zika-linked microcephaly https://t.co/rz3dvQEs…
Thu May 04 13:05:53 +0000 2017,RT @FoxNews: Zika fight: Bacteria-laden mosquitoes unleashed in Florida to combat virus  https://t.co/G0TjBJbFEH https://t.co/OFomULpaTF
Thu May 04 13:06:11 +0000 2017,RT @RealJamesWoods: Zika fight: Bacteria-laden mosquitoes unleashed in Florida to combat virus / What could possibly go wrong? EndOfDays ht…
Thu May 04 13:06:33 +0000 2017,The latest #Pandemic Morning + Evening Paper! https://t.co/qhXWiSoycG Thanks to @TannersDad @veezy_cdc @ESWInfluenza #zika #pandemic
Thu May 04 13:06:39 +0000 2017,Miami-Dade hiring insect expert as Zika tab approaches $30 million -  https://t.co/9sy6FXbYjo
Thu May 04 13:06:44 +0000 2017,RT @RealJamesWoods: Zika fight: Bacteria-laden mosquitoes unleashed in Florida to combat virus / What could possibly go wrong? EndOfDays ht…
Thu May 04 13:06:48 +0000 2017,Computer model estimates cost of a mild #Zika outbreak in U.S. @ hundreds of millions https://t.co/yGL9cqcQWF #OneHealth #InfectiousDisease
Thu May 04 13:07:35 +0000 2017,RT @NABRorg: #Newsweek Op-Ed Explains How #Primates are Key to #Zika Vaccine Development https://t.co/DPpuFM1zjz #AnimalResearch… 
Thu May 04 13:08:10 +0000 2017,"Researchers advance low-cost, low-tech Zika virus surveillance tool https://t.co/hq2mffbgA2"
